epoch,time,config,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_om,val/cls_om,val/dfl_om,lr/pg0,lr/pg1,lr/pg2
91,45745,super,1.13789,0.558095,0.950886,0.6382,0.50782,0.55682,0.32432,1.1752,0.61257,0.96487,0.000109,0.000109,0.000109
91,45770.5,base,1.16195,0.589832,0.953246,0.6524,0.51075,0.55944,0.3268,1.17798,0.62063,0.95797,0.000109,0.000109,0.000109
92,46247.4,super,1.13579,0.556477,0.950739,0.63702,0.50847,0.5568,0.32411,1.17536,0.61278,0.96504,9.91e-05,9.91e-05,9.91e-05
92,46272.9,base,1.16056,0.588393,0.953277,0.65176,0.5112,0.55918,0.32665,1.17813,0.62072,0.9581,9.91e-05,9.91e-05,9.91e-05
93,46749.8,super,1.1364,0.558041,0.952127,0.63857,0.50738,0.55669,0.32391,1.17555,0.61295,0.96526,8.92e-05,8.92e-05,8.92e-05
93,46775.3,base,1.1611,0.589893,0.954556,0.65436,0.50985,0.55894,0.32657,1.17821,0.62087,0.95822,8.92e-05,8.92e-05,8.92e-05
94,47252.3,super,1.13627,0.556184,0.951061,0.64165,0.5049,0.55644,0.3238,1.17571,0.61311,0.96545,7.93e-05,7.93e-05,7.93e-05
94,47277.6,base,1.16107,0.588154,0.953587,0.65424,0.5095,0.55889,0.32654,1.17835,0.62103,0.95834,7.93e-05,7.93e-05,7.93e-05
95,47755,super,1.13425,0.555998,0.949382,0.63741,0.50759,0.5563,0.32368,1.17595,0.61333,0.9657,6.94e-05,6.94e-05,6.94e-05
95,47780.4,base,1.15935,0.588238,0.952143,0.65526,0.50902,0.55906,0.32626,1.17845,0.62116,0.95846,6.94e-05,6.94e-05,6.94e-05
96,48257.4,super,1.13494,0.554669,0.950493,0.63943,0.50516,0.55612,0.32355,1.17618,0.61365,0.9659,5.95e-05,5.95e-05,5.95e-05
96,48282.7,base,1.15979,0.586949,0.952982,0.65537,0.50872,0.55879,0.32626,1.17856,0.62123,0.95854,5.95e-05,5.95e-05,5.95e-05
97,48759.4,super,1.13391,0.555316,0.950295,0.63937,0.50588,0.55602,0.32342,1.17641,0.61396,0.96608,4.96e-05,4.96e-05,4.96e-05
97,48784.7,base,1.15928,0.588036,0.953057,0.65473,0.50908,0.55857,0.32633,1.1787,0.62143,0.95867,4.96e-05,4.96e-05,4.96e-05
98,49261.3,super,1.13409,0.555092,0.949382,0.63668,0.50782,0.5561,0.32316,1.17663,0.61431,0.96627,3.97e-05,3.97e-05,3.97e-05
98,49286.8,base,1.1596,0.58755,0.952064,0.65407,0.50964,0.55851,0.32679,1.17882,0.62157,0.95878,3.97e-05,3.97e-05,3.97e-05
99,49763.7,super,1.13324,0.553785,0.949045,0.63682,0.50731,0.55599,0.32322,1.17683,0.61461,0.96646,2.98e-05,2.98e-05,2.98e-05
99,49789,base,1.15878,0.586757,0.95165,0.65297,0.5098,0.55829,0.32666,1.17899,0.6217,0.9589,2.98e-05,2.98e-05,2.98e-05
100,50265.4,super,1.1336,0.554137,0.94901,0.63732,0.50705,0.55591,0.32305,1.17706,0.61494,0.96666,1.99e-05,1.99e-05,1.99e-05
100,50290.9,base,1.15914,0.586411,0.952032,0.65265,0.50999,0.55832,0.32602,1.17915,0.62195,0.959,1.99e-05,1.99e-05,1.99e-05
