=== [1/2] Train: feat=both, prev_p in {0.0, 1.0}, seeds 0-4 ===
  training prev_p=0.0 seed=0 -> method02_advantage_regress_tinyConv/outputs/bdd100k/policy_both_prevpp00_s0.pt
ep  41 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  42 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  43 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0002 corr 0.000
ep  44 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  45 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  46 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  47 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  48 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr -0.000
ep  49 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  50 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  51 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  52 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  53 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  54 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr -0.000
ep  55 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  56 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0002 corr 0.000
ep  57 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  58 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  59 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0002 corr 0.000
ep  60 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0003 corr 0.000
ep  61 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  62 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  63 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  64 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  65 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  66 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  67 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  68 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  69 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  70 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  71 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0002 corr 0.000
ep  72 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0000 corr 0.000
ep  73 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0001 corr 0.000
ep  74 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc 0.0001 corr 0.000
ep  75 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep  76 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  77 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr -0.000
ep  78 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep  79 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr -0.000
ep  80 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep  81 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep  82 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep  83 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0002 corr 0.000
ep  84 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep  85 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.012 acc -0.0000 corr 0.000
ep  86 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep  87 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep  88 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep  89 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep  90 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep  91 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0000 corr 0.000
ep  92 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep  93 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep  94 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0002 corr 0.000
ep  95 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0003 corr 0.000
ep  96 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep  97 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep  98 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep  99 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0002 corr 0.000
ep 100 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0004 corr 0.000
ep 101 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep 102 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0002 corr 0.000
ep 103 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep 104 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep 105 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep 106 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0002 corr 0.000
ep 107 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0000 corr 0.000
ep 108 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep 109 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0002 corr 0.000
ep 110 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0002 corr 0.000
ep 111 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep 112 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep 113 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep 114 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0002 corr 0.000
ep 115 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0002 corr 0.000
ep 116 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep 117 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep 118 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0000 corr 0.000
ep 119 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep 120 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep 121 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
ep 122 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep 123 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0001 corr 0.000
ep 124 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0000 corr 0.000
ep 125 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0000 corr 0.000
ep 126 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0001 corr -0.000
ep 127 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0001 corr 0.000
ep 128 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0000 corr 0.000
ep 129 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc 0.0001 corr 0.000
ep 130 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
ep 131 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.013 acc -0.0000 corr 0.000
ep 132 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0002 corr 0.000
ep 133 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
ep 134 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0000 corr -0.000
ep 135 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0002 corr 0.000
ep 136 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0002 corr -0.000
ep 137 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0003 corr 0.000
ep 138 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0001 corr 0.000
ep 139 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
ep 140 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
ep 141 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0001 corr 0.000
ep 142 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0002 corr 0.000
ep 143 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
ep 144 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
ep 145 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
ep 146 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0000 corr 0.000
ep 147 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0000 corr 0.000
ep 148 | train total 0.6665 acc 0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc 0.0001 corr 0.000
ep 149 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.014 acc -0.0001 corr 0.000
[*] best val_corr=0.08861 @ epoch 6 (of 150)
[*] saved policy (val-best) -> method02_advantage_regress_tinyConv/outputs/bdd100k/policy_both_prevpp00_s4.pt
  training prev_p=1.0 seed=0 -> method02_advantage_regress_tinyConv/outputs/bdd100k/policy_both_prevpp10_s0.pt
ep   0 | train total 0.6683 acc -0.0000 flops 0.6438 p_super 0.006 || val p_super 0.001 acc -0.0001 corr 0.086  *best*
ep   1 | train total 0.6665 acc -0.0000 flops 0.6415 p_super 0.000 || val p_super 0.001 acc -0.0001 corr 0.087  *best*
ep   2 | train total 0.6646 acc -0.0039 flops 0.6443 p_super 0.008 || val p_super 0.022 acc -0.0111 corr 0.073
ep   3 | train total 0.6529 acc -0.0265 flops 0.6590 p_super 0.049 || val p_super 0.093 acc -0.0312 corr 0.104  *best*
ep   4 | train total 0.6501 acc -0.0317 flops 0.6622 p_super 0.058 || val p_super 0.051 acc -0.0291 corr 0.129  *best*
ep   5 | train total 0.6503 acc -0.0295 flops 0.6596 p_super 0.051 || val p_super 0.037 acc -0.0237 corr 0.113
ep   6 | train total 0.6485 acc -0.0323 flops 0.6609 p_super 0.054 || val p_super 0.065 acc -0.0322 corr 0.132  *best*
ep   7 | train total 0.6485 acc -0.0342 flops 0.6633 p_super 0.061 || val p_super 0.084 acc -0.0376 corr 0.127
ep   8 | train total 0.6465 acc -0.0342 flops 0.6608 p_super 0.054 || val p_super 0.044 acc -0.0231 corr 0.118
ep   9 | train total 0.6467 acc -0.0371 flops 0.6649 p_super 0.065 || val p_super 0.044 acc -0.0256 corr 0.124
ep  10 | train total 0.6472 acc -0.0331 flops 0.6602 p_super 0.052 || val p_super 0.078 acc -0.0353 corr 0.140  *best*
ep  11 | train total 0.6442 acc -0.0395 flops 0.6648 p_super 0.065 || val p_super 0.095 acc -0.0363 corr 0.123
ep  12 | train total 0.6448 acc -0.0383 flops 0.6639 p_super 0.063 || val p_super 0.097 acc -0.0352 corr 0.127
ep  13 | train total 0.6457 acc -0.0370 flops 0.6635 p_super 0.061 || val p_super 0.097 acc -0.0375 corr 0.124
ep  14 | train total 0.6452 acc -0.0374 flops 0.6634 p_super 0.061 || val p_super 0.077 acc -0.0339 corr 0.137
ep  15 | train total 0.6447 acc -0.0377 flops 0.6631 p_super 0.060 || val p_super 0.053 acc -0.0301 corr 0.133
ep  16 | train total 0.6432 acc -0.0396 flops 0.6635 p_super 0.062 || val p_super 0.078 acc -0.0339 corr 0.136
ep  17 | train total 0.6438 acc -0.0389 flops 0.6634 p_super 0.061 || val p_super 0.096 acc -0.0360 corr 0.126
ep  18 | train total 0.6442 acc -0.0390 flops 0.6642 p_super 0.063 || val p_super 0.084 acc -0.0317 corr 0.137
ep  19 | train total 0.6433 acc -0.0410 flops 0.6655 p_super 0.067 || val p_super 0.082 acc -0.0318 corr 0.136
ep  20 | train total 0.6434 acc -0.0411 flops 0.6658 p_super 0.068 || val p_super 0.060 acc -0.0308 corr 0.136
ep  21 | train total 0.6430 acc -0.0408 flops 0.6649 p_super 0.065 || val p_super 0.076 acc -0.0335 corr 0.138
ep  22 | train total 0.6433 acc -0.0400 flops 0.6642 p_super 0.063 || val p_super 0.076 acc -0.0337 corr 0.139
ep  23 | train total 0.6429 acc -0.0400 flops 0.6637 p_super 0.062 || val p_super 0.077 acc -0.0320 corr 0.137
ep  24 | train total 0.6428 acc -0.0405 flops 0.6642 p_super 0.063 || val p_super 0.050 acc -0.0293 corr 0.141  *best*
ep  25 | train total 0.6444 acc -0.0398 flops 0.6654 p_super 0.067 || val p_super 0.083 acc -0.0371 corr 0.145  *best*
ep  26 | train total 0.6432 acc -0.0399 flops 0.6640 p_super 0.063 || val p_super 0.100 acc -0.0361 corr 0.138
ep  27 | train total 0.6424 acc -0.0417 flops 0.6653 p_super 0.066 || val p_super 0.075 acc -0.0340 corr 0.142
ep  28 | train total 0.6421 acc -0.0408 flops 0.6637 p_super 0.062 || val p_super 0.100 acc -0.0364 corr 0.145
ep  29 | train total 0.6427 acc -0.0408 flops 0.6645 p_super 0.064 || val p_super 0.112 acc -0.0365 corr 0.136
ep  30 | train total 0.6425 acc -0.0417 flops 0.6655 p_super 0.067 || val p_super 0.064 acc -0.0305 corr 0.145  *best*
ep  31 | train total 0.6424 acc -0.0398 flops 0.6628 p_super 0.059 || val p_super 0.062 acc -0.0310 corr 0.138
ep  32 | train total 0.6422 acc -0.0419 flops 0.6653 p_super 0.066 || val p_super 0.081 acc -0.0345 corr 0.145
ep  33 | train total 0.6412 acc -0.0426 flops 0.6649 p_super 0.065 || val p_super 0.088 acc -0.0338 corr 0.135
ep  34 | train total 0.6420 acc -0.0420 flops 0.6652 p_super 0.066 || val p_super 0.092 acc -0.0348 corr 0.147  *best*
ep  35 | train total 0.6420 acc -0.0421 flops 0.6653 p_super 0.067 || val p_super 0.061 acc -0.0328 corr 0.143
ep  36 | train total 0.6407 acc -0.0426 flops 0.6642 p_super 0.063 || val p_super 0.100 acc -0.0383 corr 0.145
ep  37 | train total 0.6397 acc -0.0446 flops 0.6656 p_super 0.067 || val p_super 0.093 acc -0.0361 corr 0.143
ep  38 | train total 0.6415 acc -0.0424 flops 0.6649 p_super 0.065 || val p_super 0.092 acc -0.0358 corr 0.147
ep  39 | train total 0.6407 acc -0.0430 flops 0.6647 p_super 0.065 || val p_super 0.070 acc -0.0331 corr 0.145
ep  40 | train total 0.6420 acc -0.0425 flops 0.6658 p_super 0.068 || val p_super 0.084 acc -0.0361 corr 0.148  *best*
ep  41 | train total 0.6408 acc -0.0441 flops 0.6663 p_super 0.069 || val p_super 0.100 acc -0.0360 corr 0.140
ep  42 | train total 0.6415 acc -0.0434 flops 0.6663 p_super 0.069 || val p_super 0.089 acc -0.0344 corr 0.142
ep  43 | train total 0.6421 acc -0.0413 flops 0.6643 p_super 0.064 || val p_super 0.070 acc -0.0327 corr 0.145
ep  44 | train total 0.6408 acc -0.0436 flops 0.6657 p_super 0.068 || val p_super 0.073 acc -0.0346 corr 0.154  *best*
ep  45 | train total 0.6408 acc -0.0430 flops 0.6648 p_super 0.065 || val p_super 0.078 acc -0.0323 corr 0.148
ep  46 | train total 0.6392 acc -0.0453 flops 0.6657 p_super 0.068 || val p_super 0.091 acc -0.0344 corr 0.147
ep  47 | train total 0.6393 acc -0.0441 flops 0.6643 p_super 0.064 || val p_super 0.077 acc -0.0337 corr 0.149
ep  48 | train total 0.6400 acc -0.0436 flops 0.6647 p_super 0.065 || val p_super 0.086 acc -0.0339 corr 0.149
ep  49 | train total 0.6398 acc -0.0441 flops 0.6651 p_super 0.066 || val p_super 0.070 acc -0.0297 corr 0.143
ep  50 | train total 0.6405 acc -0.0440 flops 0.6659 p_super 0.068 || val p_super 0.093 acc -0.0346 corr 0.153
ep  51 | train total 0.6398 acc -0.0446 flops 0.6656 p_super 0.067 || val p_super 0.106 acc -0.0341 corr 0.141
ep  52 | train total 0.6377 acc -0.0471 flops 0.6662 p_super 0.069 || val p_super 0.117 acc -0.0384 corr 0.150
ep  53 | train total 0.6396 acc -0.0446 flops 0.6655 p_super 0.067 || val p_super 0.070 acc -0.0321 corr 0.149
ep  54 | train total 0.6383 acc -0.0465 flops 0.6662 p_super 0.069 || val p_super 0.070 acc -0.0334 corr 0.148
ep  55 | train total 0.6385 acc -0.0462 flops 0.6661 p_super 0.069 || val p_super 0.077 acc -0.0338 corr 0.148
ep  56 | train total 0.6369 acc -0.0487 flops 0.6672 p_super 0.072 || val p_super 0.105 acc -0.0369 corr 0.149
ep  57 | train total 0.6386 acc -0.0456 flops 0.6655 p_super 0.067 || val p_super 0.081 acc -0.0332 corr 0.149
ep  58 | train total 0.6381 acc -0.0466 flops 0.6661 p_super 0.069 || val p_super 0.093 acc -0.0339 corr 0.150
ep  59 | train total 0.6386 acc -0.0464 flops 0.6664 p_super 0.070 || val p_super 0.115 acc -0.0394 corr 0.149
ep  60 | train total 0.6381 acc -0.0468 flops 0.6663 p_super 0.069 || val p_super 0.100 acc -0.0364 corr 0.149
ep  61 | train total 0.6392 acc -0.0439 flops 0.6640 p_super 0.063 || val p_super 0.068 acc -0.0316 corr 0.146
ep  62 | train total 0.6369 acc -0.0481 flops 0.6666 p_super 0.070 || val p_super 0.090 acc -0.0357 corr 0.151
ep  63 | train total 0.6379 acc -0.0471 flops 0.6665 p_super 0.070 || val p_super 0.047 acc -0.0253 corr 0.141
ep  64 | train total 0.6384 acc -0.0459 flops 0.6656 p_super 0.067 || val p_super 0.071 acc -0.0319 corr 0.146
ep  65 | train total 0.6372 acc -0.0472 flops 0.6656 p_super 0.067 || val p_super 0.103 acc -0.0393 corr 0.153
ep  66 | train total 0.6382 acc -0.0464 flops 0.6659 p_super 0.068 || val p_super 0.063 acc -0.0315 corr 0.151
ep  67 | train total 0.6375 acc -0.0479 flops 0.6671 p_super 0.071 || val p_super 0.081 acc -0.0351 corr 0.152
ep  68 | train total 0.6371 acc -0.0474 flops 0.6658 p_super 0.068 || val p_super 0.085 acc -0.0334 corr 0.147
ep  69 | train total 0.6377 acc -0.0467 flops 0.6657 p_super 0.068 || val p_super 0.090 acc -0.0354 corr 0.153
ep  70 | train total 0.6361 acc -0.0488 flops 0.6663 p_super 0.069 || val p_super 0.076 acc -0.0335 corr 0.150
ep  71 | train total 0.6374 acc -0.0470 flops 0.6656 p_super 0.067 || val p_super 0.091 acc -0.0371 corr 0.151
ep  72 | train total 0.6367 acc -0.0487 flops 0.6669 p_super 0.071 || val p_super 0.100 acc -0.0358 corr 0.145
ep  73 | train total 0.6365 acc -0.0489 flops 0.6670 p_super 0.071 || val p_super 0.085 acc -0.0357 corr 0.146
ep  74 | train total 0.6364 acc -0.0475 flops 0.6650 p_super 0.066 || val p_super 0.052 acc -0.0274 corr 0.144
ep  75 | train total 0.6376 acc -0.0473 flops 0.6663 p_super 0.069 || val p_super 0.086 acc -0.0348 corr 0.148
ep  76 | train total 0.6355 acc -0.0485 flops 0.6651 p_super 0.066 || val p_super 0.092 acc -0.0372 corr 0.154
ep  77 | train total 0.6356 acc -0.0487 flops 0.6655 p_super 0.067 || val p_super 0.079 acc -0.0367 corr 0.145
ep  78 | train total 0.6358 acc -0.0488 flops 0.6660 p_super 0.068 || val p_super 0.057 acc -0.0301 corr 0.140
ep  79 | train total 0.6367 acc -0.0482 flops 0.6664 p_super 0.070 || val p_super 0.095 acc -0.0364 corr 0.148
ep  80 | train total 0.6363 acc -0.0484 flops 0.6661 p_super 0.069 || val p_super 0.057 acc -0.0273 corr 0.142
ep  81 | train total 0.6367 acc -0.0476 flops 0.6655 p_super 0.067 || val p_super 0.081 acc -0.0345 corr 0.148
ep  82 | train total 0.6366 acc -0.0483 flops 0.6663 p_super 0.069 || val p_super 0.071 acc -0.0344 corr 0.141
ep  83 | train total 0.6358 acc -0.0484 flops 0.6655 p_super 0.067 || val p_super 0.082 acc -0.0373 corr 0.152
ep  84 | train total 0.6363 acc -0.0477 flops 0.6651 p_super 0.066 || val p_super 0.067 acc -0.0326 corr 0.151
ep  85 | train total 0.6350 acc -0.0497 flops 0.6661 p_super 0.069 || val p_super 0.090 acc -0.0337 corr 0.150
ep  86 | train total 0.6350 acc -0.0497 flops 0.6661 p_super 0.069 || val p_super 0.078 acc -0.0376 corr 0.151
ep  87 | train total 0.6346 acc -0.0502 flops 0.6663 p_super 0.069 || val p_super 0.090 acc -0.0376 corr 0.148
ep  88 | train total 0.6357 acc -0.0493 flops 0.6666 p_super 0.070 || val p_super 0.085 acc -0.0353 corr 0.151
ep  89 | train total 0.6355 acc -0.0494 flops 0.6664 p_super 0.069 || val p_super 0.065 acc -0.0302 corr 0.149
ep  90 | train total 0.6353 acc -0.0496 flops 0.6663 p_super 0.069 || val p_super 0.051 acc -0.0260 corr 0.139
ep  91 | train total 0.6351 acc -0.0491 flops 0.6655 p_super 0.067 || val p_super 0.075 acc -0.0323 corr 0.144
ep  92 | train total 0.6349 acc -0.0498 flops 0.6660 p_super 0.068 || val p_super 0.094 acc -0.0379 corr 0.146
ep  93 | train total 0.6336 acc -0.0516 flops 0.6667 p_super 0.070 || val p_super 0.061 acc -0.0330 corr 0.146
ep  94 | train total 0.6335 acc -0.0514 flops 0.6663 p_super 0.069 || val p_super 0.069 acc -0.0339 corr 0.144
ep  95 | train total 0.6349 acc -0.0494 flops 0.6656 p_super 0.067 || val p_super 0.076 acc -0.0333 corr 0.142
ep  96 | train total 0.6352 acc -0.0502 flops 0.6670 p_super 0.071 || val p_super 0.093 acc -0.0363 corr 0.145
ep  97 | train total 0.6342 acc -0.0508 flops 0.6666 p_super 0.070 || val p_super 0.069 acc -0.0324 corr 0.139
ep  98 | train total 0.6343 acc -0.0506 flops 0.6663 p_super 0.069 || val p_super 0.117 acc -0.0400 corr 0.147
ep  99 | train total 0.6342 acc -0.0511 flops 0.6669 p_super 0.071 || val p_super 0.080 acc -0.0355 corr 0.137
ep 100 | train total 0.6333 acc -0.0517 flops 0.6665 p_super 0.070 || val p_super 0.072 acc -0.0331 corr 0.145
ep 101 | train total 0.6347 acc -0.0505 flops 0.6667 p_super 0.071 || val p_super 0.087 acc -0.0349 corr 0.147
ep 102 | train total 0.6349 acc -0.0499 flops 0.6661 p_super 0.069 || val p_super 0.072 acc -0.0332 corr 0.145
ep 103 | train total 0.6339 acc -0.0505 flops 0.6656 p_super 0.067 || val p_super 0.074 acc -0.0350 corr 0.144
ep 104 | train total 0.6332 acc -0.0517 flops 0.6664 p_super 0.070 || val p_super 0.093 acc -0.0361 corr 0.146
ep 105 | train total 0.6351 acc -0.0494 flops 0.6659 p_super 0.068 || val p_super 0.070 acc -0.0320 corr 0.145
ep 106 | train total 0.6337 acc -0.0513 flops 0.6663 p_super 0.069 || val p_super 0.073 acc -0.0352 corr 0.142
ep 107 | train total 0.6340 acc -0.0509 flops 0.6665 p_super 0.070 || val p_super 0.070 acc -0.0346 corr 0.140
