stem,n_anchors_P3_super,mean_conf_all_P3_super,max_conf_P3_super,n_pred_ge10_P3_super,n_pred_ge25_P3_super,mean_conf_ge10_P3_super,mean_conf_ge25_P3_super,top10_mean_conf_P3_super,top20_mean_conf_P3_super,top30_mean_conf_P3_super,n_anchors_P4_super,mean_conf_all_P4_super,max_conf_P4_super,n_pred_ge10_P4_super,n_pred_ge25_P4_super,mean_conf_ge10_P4_super,mean_conf_ge25_P4_super,top10_mean_conf_P4_super,top20_mean_conf_P4_super,top30_mean_conf_P4_super,n_anchors_P5_super,mean_conf_all_P5_super,max_conf_P5_super,n_pred_ge10_P5_super,n_pred_ge25_P5_super,mean_conf_ge10_P5_super,mean_conf_ge25_P5_super,top10_mean_conf_P5_super,top20_mean_conf_P5_super,top30_mean_conf_P5_super,n_anchors_P3_base,mean_conf_all_P3_base,max_conf_P3_base,n_pred_ge10_P3_base,n_pred_ge25_P3_base,mean_conf_ge10_P3_base,mean_conf_ge25_P3_base,top10_mean_conf_P3_base,top20_mean_conf_P3_base,top30_mean_conf_P3_base,n_anchors_P4_base,mean_conf_all_P4_base,max_conf_P4_base,n_pred_ge10_P4_base,n_pred_ge25_P4_base,mean_conf_ge10_P4_base,mean_conf_ge25_P4_base,top10_mean_conf_P4_base,top20_mean_conf_P4_base,top30_mean_conf_P4_base,n_anchors_P5_base,mean_conf_all_P5_base,max_conf_P5_base,n_pred_ge10_P5_base,n_pred_ge25_P5_base,mean_conf_ge10_P5_base,mean_conf_ge25_P5_base,top10_mean_conf_P5_base,top20_mean_conf_P5_base,top30_mean_conf_P5_base,n_gt_small,n_gt_medium,n_gt_large,n_gt_total,gt_med_area
c4742900-2311398c,25600,0.0009545329958200455,0.3771326243877411,67,14,0.1887529194355011,0.29134416580200195,0.3072311580181122,0.27480101585388184,0.25449299812316895,6400,0.005158212035894394,0.839426577091217,59,32,0.39344826340675354,0.5861039161682129,0.8191080093383789,0.7497572302818298,0.6073324680328369,1600,0.0038708997890353203,0.1835411638021469,6,0,0.12963026762008667,nan,0.11257509142160416,0.09330769628286362,0.0818706527352333,25600,0.0010605594143271446,0.4677674174308777,66,24,0.230546772480011,0.3546662926673889,0.4242212772369385,0.37230345606803894,0.32723575830459595,6400,0.0041343471966683865,0.7576364278793335,58,20,0.3051057755947113,0.611063539981842,0.7230052351951599,0.6110635995864868,0.4696591794490814,1600,0.002000965178012848,0.17952311038970947,1,0,0.17952311038970947,nan,0.07634324580430984,0.06094348430633545,0.0506662093102932,7,6,7,20,1402.767333984375
c4742900-38974bfd,25600,0.0027754034381359816,0.49464842677116394,199,51,0.21109840273857117,0.36440595984458923,0.47874364256858826,0.45531579852104187,0.4204626977443695,6400,0.005209912080317736,0.8940688371658325,78,28,0.2997730076313019,0.5697122812271118,0.8721778988838196,0.6732485890388489,0.5477231740951538,1600,0.004325748886913061,0.5590857863426208,15,10,0.2728568911552429,0.34102508425712585,0.34102508425712585,0.22723343968391418,0.17084360122680664,25600,0.0028653698973357677,0.5114725828170776,230,54,0.19835440814495087,0.33738723397254944,0.43610072135925293,0.4037168622016907,0.381826788187027,6400,0.003083165269345045,0.7192907929420471,52,10,0.199384406208992,0.39965152740478516,0.39965155720710754,0.2977987825870514,0.2521466612815857,1600,0.006332902703434229,0.8286736011505127,19,16,0.4349168539047241,0.4815913438796997,0.5992693901062012,0.4178023040294647,0.29796162247657776,17,15,4,36,1071.1497802734375
c4742900-539e74f4,25600,0.0009184114169329405,0.36290261149406433,67,19,0.20018386840820312,0.31693610548973083,0.3392999768257141,0.3122806251049042,0.27466651797294617,6400,0.0025535188615322113,0.4597596824169159,37,10,0.22837737202644348,0.4140543043613434,0.4140543043613434,0.3213581144809723,0.25669771432876587,1600,0.011351875960826874,0.7981076836585999,24,20,0.5901789665222168,0.679203450679779,0.760749101638794,0.6792033910751343,0.4900755286216736,25600,0.0009456661646254361,0.31129005551338196,68,10,0.1866704672574997,0.27369531989097595,0.27369531989097595,0.2580638527870178,0.24290773272514343,6400,0.002840053988620639,0.44801750779151917,38,18,0.24794839322566986,0.3577902615070343,0.3976524770259857,0.34466463327407837,0.2819487154483795,1600,0.009978034533560276,0.6790406703948975,32,20,0.3749766945838928,0.5174069404602051,0.6194209456443787,0.5174069404602051,0.3929203748703003,4,6,4,14,1482.149169921875
c4742900-5af296e0,25600,0.0031013735570013523,0.6816400289535522,194,80,0.26240938901901245,0.40576982498168945,0.6458069682121277,0.6000419855117798,0.5514759421348572,6400,0.006025636103004217,0.7860293388366699,81,36,0.3527667820453644,0.6011806726455688,0.745623767375946,0.7214207649230957,0.6547443270683289,1600,0.0024564494378864765,0.3303939700126648,13,1,0.1637686789035797,0.3303939700126648,0.17709779739379883,0.1253775805234909,0.0913379117846489,25600,0.002692139009013772,0.6737478375434875,162,54,0.22791361808776855,0.36996176838874817,0.5808151364326477,0.4838073253631592,0.4375130534172058,6400,0.005324362311512232,0.8318749666213989,61,35,0.3994579613208771,0.5813960433006287,0.7755671739578247,0.6924086809158325,0.6221661567687988,1600,0.0018169196555390954,0.2397988736629486,7,0,0.14575886726379395,nan,0.1289491057395935,0.0877038910984993,0.0651344582438469,17,23,6,46,1264.3382568359375
c4742900-5be69e5b,25600,0.00149164826143533,0.7058866024017334,64,36,0.3411695063114166,0.47969892621040344,0.6801015734672546,0.6071407794952393,0.5191361308097839,6400,0.0026763116475194693,0.7745497822761536,24,11,0.4008902907371521,0.6938710808753967,0.728154718875885,0.4590205252170563,0.3377930521965027,1600,0.0042230733670294285,0.33872684836387634,15,5,0.2060115933418274,0.2786928713321686,0.24057693779468536,0.17105388641357422,0.13029761612415314,25600,0.0014368366682901978,0.6587256789207458,75,30,0.27745091915130615,0.4484497308731079,0.5569484233856201,0.5090298056602478,0.4484497308731079,6400,0.0027745377738028765,0.711661696434021,37,16,0.30277901887893677,0.5045174956321716,0.6031082272529602,0.442059189081192,0.3467823565006256,1600,0.003827711334452033,0.13640998303890228,6,0,0.11456438899040222,nan,0.10599994659423828,0.09228137880563736,0.08129078894853592,2,6,3,11,4497.80615234375
c4742900-81aa45ae,25600,0.0016853606794029474,0.38991856575012207,135,29,0.17968378961086273,0.29521942138671875,0.3456881046295166,0.3118448257446289,0.293544739484787,6400,0.004953492898494005,0.9016381502151489,57,26,0.4293327331542969,0.7509262561798096,0.8908548355102539,0.8748599290847778,0.6833599209785461,1600,0.00798883754760027,0.5950355529785156,22,19,0.46090906858444214,0.512803852558136,0.5558614134788513,0.49574294686317444,0.3579767942428589,25600,0.00170094333589077,0.3855047821998596,105,19,0.1827063113451004,0.3189338147640228,0.35530343651771545,0.3154231309890747,0.28784123063087463,6400,0.004123262129724026,0.8672126531600952,44,21,0.44449537992477417,0.779421329498291,0.8407139778137207,0.8036178946495056,0.5947525501251221,1600,0.00466705160215497,0.33836933970451355,21,12,0.2486354559659958,0.2840978503227234,0.29075947403907776,0.25592300295829773,0.18876150250434875,19,10,4,33,911.2421875
c4742900-8900110c,25600,0.000975195609498769,0.5650442242622375,33,12,0.2636561989784241,0.45707687735557556,0.4840777516365051,0.3525390326976776,0.27984902262687683,6400,0.006941316183656454,0.8572133779525757,56,53,0.6995152235031128,0.7291627526283264,0.8425893187522888,0.8285150527954102,0.8041394948959351,1600,0.009320550598204136,0.8081401586532593,20,20,0.6245649456977844,0.6245649456977844,0.773651123046875,0.6245649456977844,0.4337017834186554,25600,0.0010258632246404886,0.5601708889007568,35,13,0.24915346503257751,0.4290769398212433,0.4636049270629883,0.3464752733707428,0.2729528844356537,6400,0.005815640091896057,0.8254902362823486,55,50,0.5586405992507935,0.601288914680481,0.7906701564788818,0.76485276222229,0.7135245203971863,1600,0.007503969594836235,0.7212988138198853,22,14,0.41669005155563354,0.535462498664856,0.6389636397361755,0.44186171889305115,0.32481110095977783,11,5,5,21,823.1494750976562
c4742900-a38a2d85,25600,0.0009568501845933497,0.7771243453025818,24,16,0.42640233039855957,0.5783284902572632,0.7188791632652283,0.4905095100402832,0.3599397540092468,6400,0.003804266918450594,0.6246249675750732,57,31,0.3031654953956604,0.4062369167804718,0.5645759105682373,0.47633495926856995,0.41116589307785034,1600,0.0022599382791668177,0.19605785608291626,11,0,0.15970924496650696,nan,0.1647665798664093,0.12007682770490646,0.09221328049898148,25600,0.00092255201889202,0.6856679320335388,26,16,0.37213781476020813,0.5239651203155518,0.6244698166847229,0.44939276576042175,0.33535149693489075,6400,0.0022504818625748158,0.42720580101013184,33,12,0.2305670976638794,0.3437768816947937,0.3578525483608246,0.2886742055416107,0.24195708334445953,1600,0.002249564742669463,0.20193099975585938,13,0,0.1571759134531021,nan,0.1690085381269455,0.12242837995290756,0.09118467569351196,2,5,4,11,6876.482421875
c4742900-c0e2297d,25600,0.00022189777519088238,0.28264379501342773,12,2,0.1684207320213318,0.26715293526649475,0.17967401444911957,0.12660469114780426,0.09838854521512985,6400,0.000673340167850256,0.15736055374145508,8,0,0.12561464309692383,nan,0.12038310617208481,0.09057135879993439,0.07094444334506989,1600,0.004410081077367067,0.24700814485549927,10,0,0.21396036446094513,nan,0.21396036446094513,0.1436377614736557,0.11380355805158615,25600,0.00025112737785093486,0.3094545900821686,12,1,0.18964865803718567,0.3094545900821686,0.2039177417755127,0.14705418050289154,0.11143172532320023,6400,0.0006214465829543769,0.16630695760250092,2,0,0.1453174352645874,nan,0.08112269639968872,0.06115434318780899,0.050315432250499725,1600,0.002068385249003768,0.08277811110019684,0,0,nan,nan,0.07196613401174545,0.05822093039751053,0.04903092235326767,0,3,1,4,2073.7880859375
c4742900-d24c4260,25600,0.0009713591425679624,0.5988426804542542,56,15,0.22397467494010925,0.44028088450431824,0.5157317519187927,0.38514044880867004,0.3108876645565033,6400,0.004815036430954933,0.8425450921058655,56,31,0.3957741856575012,0.5810506343841553,0.8195091485977173,0.6614285707473755,0.5902177095413208,1600,0.002218835987150669,0.1481551229953766,6,0,0.1261928379535675,nan,0.11014094203710556,0.0876922458410263,0.07536569237709045,25600,0.0010206568986177444,0.4087041914463043,55,15,0.19811934232711792,0.3129099905490875,0.33535608649253845,0.29185739159584045,0.25550153851509094,6400,0.005024239886552095,0.7330472469329834,69,33,0.3124610483646393,0.48202258348464966,0.6862072348594666,0.5688625574111938,0.5012853741645813,1600,0.0037976738531142473,0.7764703035354614,8,3,0.3107945919036865,0.6179762482643127,0.2682948410511017,0.17842936515808105,0.13660471141338348,8,2,3,13,393.4844055175781
c4742900-d3fdcb6c,25600,0.0011480037355795503,0.6113651990890503,55,18,0.24185293912887573,0.4369155168533325,0.5191921591758728,0.4159838855266571,0.33639129996299744,6400,0.005170817952603102,0.7513796091079712,68,55,0.43054458498954773,0.49541085958480835,0.6632933020591736,0.6264065504074097,0.5988068580627441,1600,0.003524456173181534,0.46460217237472534,11,10,0.39194896817207336,0.40762194991111755,0.40762192010879517,0.23742656409740448,0.16843295097351074,25600,0.0013281533028930426,0.6557154655456543,67,12,0.2110259234905243,0.4583671987056732,0.4976174533367157,0.36833906173706055,0.3116479516029358,6400,0.0031466351356357336,0.5577307343482971,63,26,0.2517361044883728,0.3532241880893707,0.42262062430381775,0.3781200647354126,0.3382999002933502,1600,0.002934087999165058,0.2501065135002136,15,1,0.17585349082946777,0.2501065135002136,0.20109187066555023,0.15163366496562958,0.11932529509067535,11,4,2,17,186.71615600585938
c4756fa2-027007f8,25600,0.001030737766996026,0.32653939723968506,63,19,0.20696702599525452,0.27838942408561707,0.2974267601966858,0.27678951621055603,0.26105794310569763,6400,0.0016550852451473475,0.3802167475223541,25,8,0.21549977362155914,0.3106289505958557,0.29817089438438416,0.23993849754333496,0.1935490220785141,1600,0.002593747805804014,0.2863348722457886,16,2,0.1820603460073471,0.2705932855606079,0.21081963181495667,0.1610879749059677,0.11523301154375076,25600,0.0008391687297262251,0.4142611622810364,42,18,0.22903408110141754,0.3175197243690491,0.3531515598297119,0.30944663286209106,0.2711485028266907,6400,0.0010757491691038013,0.3161929249763489,15,4,0.18480931222438812,0.2914848029613495,0.21457825601100922,0.1614191085100174,0.1327936202287674,1600,0.0015934520633891225,0.20193684101104736,10,0,0.13568440079689026,nan,0.13568440079689026,0.09502121806144714,0.0714496597647667,11,2,1,14,217.84927368164062
c4770a97-1393ce84,25600,0.0006253102910704911,0.19945475459098816,21,0,0.1562258005142212,nan,0.18784593045711517,0.1587076038122177,0.1373724490404129,6400,0.0038962147664278746,0.37428155541419983,80,20,0.19514936208724976,0.301880806684494,0.33663278818130493,0.301880806684494,0.27841106057167053,1600,0.003982617054134607,0.2052556872367859,16,0,0.13197651505470276,nan,0.14621736109256744,0.12233586609363556,0.10212656855583191,25600,0.0006499584414996207,0.4387814402580261,15,9,0.2788490951061249,0.3784874975681305,0.3642497956752777,0.23204994201660156,0.18003720045089722,6400,0.003987956326454878,0.4281308650970459,77,16,0.19191858172416687,0.38417428731918335,0.41019803285598755,0.34932994842529297,0.29328808188438416,1600,0.0018287035636603832,0.14824986457824707,3,0,0.11909069120883942,nan,0.0838085189461708,0.06155966594815254,0.049526844173669815,7,4,5,16,1033.0982666015625
c4770a97-d8a26f8c,25600,0.0014990644995123148,0.6178556084632874,76,28,0.23515641689300537,0.3908313512802124,0.5296581387519836,0.4399704039096832,0.38075703382492065,6400,0.005542493890970945,0.5124750733375549,93,46,0.2854307293891907,0.4004201591014862,0.4924798607826233,0.472053587436676,0.44317159056663513,1600,0.0031024243216961622,0.2782931923866272,20,3,0.17461822926998138,0.2681458592414856,0.226002499461174,0.17461822926998138,0.1324082463979721,25600,0.0013780933804810047,0.36734408140182495,72,9,0.17012980580329895,0.29743513464927673,0.29202163219451904,0.2580958902835846,0.2313394993543625,6400,0.005140781402587891,0.5199555158615112,97,40,0.2573476731777191,0.39136677980422974,0.48750171065330505,0.4584963917732239,0.42577147483825684,1600,0.002406477462500334,0.232827827334404,12,0,0.15486164391040802,nan,0.16435228288173676,0.1180654764175415,0.09226259589195251,16,3,5,24,357.5821838378906
c4770a97-fb46c2d8,25600,0.0006966158398427069,0.374116986989975,42,2,0.1481422781944275,0.3498900532722473,0.23152275383472443,0.18756119906902313,0.1648125797510147,6400,0.003996283747255802,0.7728460431098938,58,39,0.3570686876773834,0.46055230498313904,0.740794837474823,0.5804697871208191,0.5091010928153992,1600,0.00522061949595809,0.42462775111198425,32,11,0.22096800804138184,0.31971222162246704,0.3261823058128357,0.2644559144973755,0.22802169620990753,25600,0.0006947724614292383,0.30764010548591614,40,2,0.1458120048046112,0.29867568612098694,0.20782463252544403,0.17767471075057983,0.15884548425674438,6400,0.003398795844987035,0.7186242938041687,57,25,0.3000214099884033,0.476068913936615,0.6888257265090942,0.5268663763999939,0.43305644392967224,1600,0.005872748792171478,0.4108079969882965,37,8,0.20057973265647888,0.32763704657554626,0.3110451400279999,0.2566744387149811,0.22033920884132385,13,6,3,22,660.145263671875
c477c67b-6eb95776,25600,0.0017898579826578498,0.7820417284965515,121,66,0.2866609990596771,0.39526161551475525,0.7458640336990356,0.5921511650085449,0.5160807967185974,6400,0.0051717981696128845,0.8977535367012024,56,41,0.5283781290054321,0.6626543998718262,0.8858920931816101,0.8217455148696899,0.7890163660049438,1600,0.006599299143999815,0.901412308216095,14,10,0.6804620623588562,0.8865205645561218,0.8865205645561218,0.4882921278476715,0.3324297368526459,25600,0.0013895652955397964,0.6928769946098328,92,44,0.2738965153694153,0.3940179646015167,0.6188901662826538,0.508105456829071,0.4492199122905731,6400,0.004560455214232206,0.8904935717582703,49,34,0.529180645942688,0.6938178539276123,0.8793687224388123,0.7965553402900696,0.7484146952629089,1600,0.0071678077802062035,0.9022841453552246,15,10,0.6255061626434326,0.8685483336448669,0.8685483336448669,0.48820266127586365,0.34106236696243286,17,6,3,26,297.5162658691406
c477c67b-89221134,25600,0.0013753506354987621,0.5494540929794312,72,12,0.17790108919143677,0.3674914538860321,0.3897850513458252,0.30551600456237793,0.25884348154067993,6400,0.0010057210456579924,0.41308653354644775,13,1,0.18065384030342102,0.41308653354644775,0.20010940730571747,0.1474979966878891,0.11632342636585236,1600,0.002316434634849429,0.19919165968894958,12,0,0.13746967911720276,nan,0.14415840804576874,0.09889108687639236,0.07518533617258072,25600,0.0017211278900504112,0.515200674533844,115,13,0.17825573682785034,0.35680127143859863,0.3866102397441864,0.3146418035030365,0.28056737780570984,6400,0.0012967222137376666,0.3839719295501709,15,3,0.19861428439617157,0.2989961802959442,0.2252608984708786,0.17010271549224854,0.13488216698169708,1600,0.0035907500423491,0.1748342514038086,13,0,0.13709525763988495,nan,0.14294815063476562,0.11633529514074326,0.09342888742685318,10,6,0,16,670.6893920898438
c479fb68-0060cade,25600,0.0017642216989770532,0.7828706502914429,96,64,0.3888917863368988,0.5032972097396851,0.7633677124977112,0.7361866235733032,0.6898747086524963,6400,0.0014518600655719638,0.6944503784179688,23,13,0.3246247470378876,0.4548138380050659,0.5117259621620178,0.35601362586021423,0.2660716772079468,1600,0.0006312288460321724,0.27143722772598267,2,1,0.23061910271644592,0.27143722772598267,0.08397439867258072,0.04627498611807823,0.03157249838113785,25600,0.0013529413845390081,0.7726079225540161,70,51,0.42153653502464294,0.5147730112075806,0.7495853304862976,0.7123798727989197,0.6552406549453735,6400,0.0011527142487466335,0.6736549735069275,20,10,0.3185199201107025,0.4769075810909271,0.47690755128860474,0.3185198903083801,0.2306489795446396,1600,0.00043108113459311426,0.15070044994354248,3,0,0.12932604551315308,nan,0.06248762086033821,0.032142627984285355,0.021688353270292282,8,3,0,11,398.6629943847656
c479fb68-c67705cd,25600,0.0005183145985938609,0.4733721911907196,43,8,0.1808692067861557,0.3288724422454834,0.30683237314224243,0.2410135716199875,0.21019984781742096,6400,0.0013768228236585855,0.6577048301696777,18,11,0.40712180733680725,0.5744525194168091,0.5875605940818787,0.3747011423110962,0.26076626777648926,1600,0.002264458453282714,0.25662797689437866,13,2,0.1863134652376175,0.253956139087677,0.20849736034870148,0.1380791813135147,0.10371164232492447,25600,0.0004370320530142635,0.47917357087135315,30,7,0.20141112804412842,0.3451703190803528,0.31127557158470154,0.24445398151874542,0.20141112804412842,6400,0.0014595645479857922,0.7367614507675171,20,11,0.4151563346385956,0.600893497467041,0.6300178170204163,0.4151563346385956,0.28737345337867737,1600,0.0036378137301653624,0.3663787245750427,15,9,0.25074440240859985,0.31942954659461975,0.30970558524131775,0.2075061798095703,0.156531423330307,3,2,0,5,565.05322265625
c47ac0cd-42edbc96,25600,0.0035668399650603533,0.8574349880218506,174,122,0.4377482235431671,0.5528377294540405,0.8169906735420227,0.8007065057754517,0.7840158343315125,6400,0.005850506946444511,0.8919764757156372,63,42,0.5326993465423584,0.7120323777198792,0.8764676451683044,0.8621217608451843,0.8481099009513855,1600,0.007371245417743921,0.7736763954162598,31,11,0.3041532635688782,0.5547385811805725,0.5834355354309082,0.39266833662986755,0.31071585416793823,25600,0.0033222364727407694,0.85307776927948,180,110,0.38048550486564636,0.523933470249176,0.8105543255805969,0.7751463651657104,0.7364304065704346,6400,0.005328868515789509,0.806551456451416,61,40,0.4779706299304962,0.6404696702957153,0.7921385765075684,0.7794851660728455,0.7428590655326843,1600,0.008601952344179153,0.7827422618865967,27,19,0.43216466903686523,0.5504996180534363,0.6559221148490906,0.5353042483329773,0.3980165123939514,21,17,3,41,1023.0291748046875
c47ac0cd-7e14e3f2,25600,0.0025113504379987717,0.840583324432373,173,87,0.2985553443431854,0.44230660796165466,0.8031317591667175,0.6860355734825134,0.6222501397132874,6400,0.0072401175275444984,0.9187029004096985,85,63,0.4969821870326996,0.6095105409622192,0.9103070497512817,0.8948943018913269,0.8667609095573425,1600,0.014801575802266598,0.8962594866752625,39,29,0.5469299554824829,0.6774430871009827,0.8882994055747986,0.8459908366203308,0.6630669236183167,25600,0.002117105992510915,0.7503661513328552,151,68,0.26067012548446655,0.39517223834991455,0.5511738061904907,0.510832667350769,0.47999122738838196,6400,0.0075829122215509415,0.9258120656013489,95,57,0.45233261585235596,0.6419180035591125,0.9033874869346619,0.8811578154563904,0.8431001305580139,1600,0.015553559176623821,0.8625310063362122,53,33,0.4198973476886749,0.575057327747345,0.8283794522285461,0.7345014214515686,0.6059547662734985,29,12,5,46,497.2328186035156
c47d2355-85330657,25600,0.0008169483044184744,0.34662380814552307,37,13,0.22529847919940948,0.30205675959587097,0.31184694170951843,0.2799932658672333,0.2515212595462799,6400,0.001590223517268896,0.3805820047855377,22,4,0.20943091809749603,0.30117636919021606,0.26386260986328125,0.21948003768920898,0.1759966015815735,1600,0.00401530135422945,0.4506599009037018,11,11,0.3972601592540741,0.3972601592540741,0.40518972277641296,0.24078653752803802,0.17282766103744507,25600,0.0009461079607717693,0.4165590703487396,49,30,0.25673243403434753,0.3290221095085144,0.38818806409835815,0.35808390378952026,0.3290221095085144,6400,0.0013638722011819482,0.3251626193523407,18,4,0.17870421707630157,0.2905370891094208,0.22054879367351532,0.17056654393672943,0.14088495075702667,1600,0.004285873845219612,0.6142760515213013,11,11,0.4987782835960388,0.4987782835960388,0.5188493728637695,0.30431610345840454,0.21093964576721191,24,5,2,31,317.6127014160156
c47d2355-e6ac67d5,25600,0.0016715257661417127,0.5710017085075378,108,23,0.2074117660522461,0.4114096760749817,0.5160071849822998,0.43203020095825195,0.36901921033859253,6400,0.0020893493201583624,0.4678994417190552,35,9,0.21434947848320007,0.34272199869155884,0.33303365111351013,0.27441683411598206,0.2326842099428177,1600,0.00451838131994009,0.5407334566116333,13,10,0.3855634331703186,0.46689531207084656,0.46689531207084656,0.27932849526405334,0.19770310819149017,25600,0.0016909624682739377,0.5341218113899231,104,28,0.2158721685409546,0.35891786217689514,0.48142609000205994,0.3986760079860687,0.3510304391384125,6400,0.0017866301350295544,0.48288872838020325,37,5,0.1739402413368225,0.3156645596027374,0.27023354172706604,0.21512877941131592,0.18836133182048798,1600,0.002870948053896427,0.3128671944141388,12,4,0.22694718837738037,0.2899010181427002,0.243184432387352,0.14875967800617218,0.10572462528944016,15,3,2,20,500.03802490234375
c47d8d11-30ed3058,25600,0.001885924837552011,0.8270336985588074,86,69,0.515137255191803,0.603485643863678,0.7823977470397949,0.7678523659706116,0.7490648627281189,6400,0.008641223423182964,0.9063992500305176,76,69,0.7127552032470703,0.7666796445846558,0.8990875482559204,0.8933233618736267,0.8869050741195679,1600,0.006074903067201376,0.9208828210830688,10,10,0.9039088487625122,0.9039088487625122,0.9039088487625122,0.46329769492149353,0.3114866018295288,25600,0.0017664690967649221,0.7697222232818604,86,63,0.46801891922950745,0.5736730098724365,0.7249926924705505,0.7044234275817871,0.6855979561805725,6400,0.007971914485096931,0.9057567119598389,73,67,0.6802576184272766,0.7230413556098938,0.8912798166275024,0.8797454833984375,0.8679901361465454,1600,0.005432001315057278,0.8632524013519287,10,10,0.8245431780815125,0.8245431780815125,0.8245431780815125,0.4190587103366852,0.2805863618850708,8,8,3,19,2132.46484375
c47f172b-42e86c73,25600,0.0020725794602185488,0.752540647983551,127,47,0.2652434706687927,0.47182178497314453,0.735860288143158,0.6479312777519226,0.5620290040969849,6400,0.0030614989809691906,0.7258473634719849,44,16,0.29750552773475647,0.5371970534324646,0.678011417388916,0.4742615818977356,0.376456081867218,1600,0.0016190579626709223,0.21568457782268524,1,0,0.21568457782268524,nan,0.05343390628695488,0.03511190041899681,0.027832556515932083,25600,0.0019427494844421744,0.7654930353164673,117,36,0.25259163975715637,0.49984705448150635,0.7285853624343872,0.6252701878547668,0.538904070854187,6400,0.003187493421137333,0.6995497345924377,51,23,0.2993068993091583,0.4907982051372528,0.6640126705169678,0.524899423122406,0.4217120110988617,1600,0.0018987467046827078,0.15019647777080536,1,0,0.15019647777080536,nan,0.06828386336565018,0.04518869146704674,0.035768963396549225,18,5,2,25,479.4897766113281
c47f850b-97816a73,25600,0.002241971669718623,0.8477041125297546,108,88,0.4791567027568817,0.5525996685028076,0.8179962038993835,0.7921777963638306,0.7650718092918396,6400,0.008528799749910831,0.9313445091247559,89,79,0.5951001048088074,0.651664674282074,0.9216076135635376,0.8968610167503357,0.8684244155883789,1600,0.003613281063735485,0.3451434075832367,18,6,0.2203809767961502,0.3105844259262085,0.27368903160095215,0.20752094686031342,0.15191106498241425,25600,0.0016055285232141614,0.8337897658348083,107,56,0.3256259262561798,0.47025933861732483,0.7193883061408997,0.6421997547149658,0.5828651785850525,6400,0.008017021231353283,0.91343092918396,90,66,0.5380924940109253,0.6716375350952148,0.8921695947647095,0.8664908409118652,0.8430123925209045,1600,0.006755171809345484,0.5297708511352539,30,16,0.26219692826271057,0.356461763381958,0.4066559374332428,0.328200101852417,0.26219692826271057,15,11,4,30,865.9902954101562
c47fb4ff-92db68d6,25600,0.0008128025801852345,0.7880487442016602,46,33,0.39242023229599,0.4810984432697296,0.7757121324539185,0.5960157513618469,0.5032591819763184,6400,0.0030794073827564716,0.7439492344856262,35,34,0.5395584106445312,0.5491898059844971,0.6878749132156372,0.6411957144737244,0.579971194267273,1600,0.0009971311083063483,0.03237262740731239,0,0,nan,nan,0.024776244536042213,0.02129928208887577,0.019297519698739052,25600,0.0007908162078820169,0.7884016633033752,43,28,0.3930702209472656,0.5074877142906189,0.7446697354316711,0.5814456939697266,0.4898577034473419,6400,0.0028539549093693495,0.7140533328056335,39,28,0.43096405267715454,0.5445654988288879,0.6944669485092163,0.620596706867218,0.5204746127128601,1600,0.0010722203878685832,0.45555931329727173,2,2,0.4520266652107239,0.4520266652107239,0.10176657885313034,0.055755365639925,0.03940906003117561,9,5,1,15,278.8425598144531
c4816131-7251b67e,25600,0.0003936933644581586,0.1484011858701706,5,0,0.11824088543653488,nan,0.10491988807916641,0.0909789577126503,0.08151261508464813,6400,0.00261800829321146,0.9024410247802734,23,13,0.4845055341720581,0.7442569732666016,0.8724074363708496,0.5401353240013123,0.3909335434436798,1600,0.005943987984210253,0.48642730712890625,26,10,0.2618526518344879,0.3927780091762543,0.3927780091762543,0.296004980802536,0.23612655699253082,25600,0.0002992904628627002,0.11518866568803787,2,0,0.11096704006195068,nan,0.09390905499458313,0.08050663769245148,0.06978078931570053,6400,0.0017803802620619535,0.7746649384498596,12,7,0.43369588255882263,0.631241500377655,0.4927104115486145,0.29217439889907837,0.21548160910606384,1600,0.005592078901827335,0.8305277228355408,23,5,0.2996233403682709,0.6937381625175476,0.4596605896949768,0.3246523141860962,0.24468456208705902,5,2,4,11,1442.920166015625
c482a775-8e9c09c8,25600,0.0012168450048193336,0.7122836112976074,83,41,0.27318209409713745,0.3932594656944275,0.5529965758323669,0.4812505841255188,0.4344775676727295,6400,0.006560762878507376,0.8565347790718079,72,63,0.5639604926109314,0.6199726462364197,0.8430425524711609,0.8090179562568665,0.7766489386558533,1600,0.0028649636078625917,0.27617740631103516,9,1,0.19895203411579132,0.27617740631103516,0.18888011574745178,0.12904666364192963,0.10198941081762314,25600,0.0012044147588312626,0.8377844095230103,93,28,0.24628061056137085,0.4577482342720032,0.6387782096862793,0.5264739394187927,0.4429197609424591,6400,0.0070570833049714565,0.8802415728569031,70,57,0.6240113973617554,0.727952241897583,0.8700048327445984,0.8383329510688782,0.817166805267334,1600,0.0012073524994775653,0.22375738620758057,2,0,0.16285935044288635,nan,0.06126893311738968,0.04088740423321724,0.032620400190353394,10,8,1,19,971.5903930664062
